Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
T2188,m13n2527,-7,-2,--,--,T2187,{'S1681'}
T2189,13n2527,-7,-2,--,--,T2186,{'S1683'}
T2190,m13n2527,-7,0,?,?,T2191,"{'S1687', 'S1682'}"
T2191,m13n2527,-7,0,?,?,T2190,"{'S1686', 'S1681'}"
T2192,13n2527,-7,0,?,?,T2193,"{'S1684', 'S1683'}"
T2193,13n2527,-7,0,?,?,T2192,"{'S1685', 'S1680'}"
T2194,13n2527,-7,2,--,--,T2196,{'S1684'}
T2195,m13n2527,-7,2,--,--,T2197,{'S1686'}
T2196,13n2527,-7,2,--,--,T2194,{'S1685'}
T2197,m13n2527,-7,2,--,--,T2195,{'S1687'}
T2198,m13n2533,-5,-2,--,--,T2201,{'S1689'}
T2199,m13n2533,-5,-2,--,--,T2200,{'S1690'}
T2200,m13n2533,-5,-2,--,--,T2199,{'S1691'}
T2201,m13n2533,-5,-2,--,--,T2198,{'S1688'}
T2202,m13n2533,-5,0,?,?,T2203,"{'S1689', 'S1694'}"
T2203,m13n2533,-5,0,?,?,T2202,"{'S1688', 'S1695'}"
T2204,m13n2533,-5,0,?,?,T2205,"{'S1692', 'S1690'}"
T2205,m13n2533,-5,0,?,?,T2204,"{'S1691', 'S1693'}"
T2206,m13n2533,-5,2,--,--,T2208,{'S1692'}
T2207,m13n2533,-5,2,--,--,T2209,{'S1694'}
T2208,m13n2533,-5,2,--,--,T2206,{'S1693'}
T2209,m13n2533,-5,2,--,--,T2207,{'S1695'}
T2210,13n2533,-9,-2,--,--,T2211,"{'S1698', 'S1697'}"
T2211,13n2533,-9,-2,--,--,T2210,"{'S1699', 'S1696'}"
T2212,13n2533,-9,-4,--,--,T2213,{'S1698'}
T2213,13n2533,-9,-4,--,--,T2212,{'S1699'}
T2214,13n2533,-9,0,?,?,T2215,"{'S1697', 'S1700'}"
T2215,13n2533,-9,0,?,?,T2214,"{'S1696', 'S1701'}"
T2216,13n2533,-9,2,--,--,T2217,"{'S1701', 'S1703'}"
T2217,13n2533,-9,2,--,--,T2216,"{'S1702', 'S1700'}"
T2218,13n2533,-9,4,--,--,T2219,{'S1703'}
T2219,13n2533,-9,4,--,--,T2218,{'S1702'}
T2220,13n2787,-6,-1,--,--,T2223,{'S1708'}
T2221,13n2787,-6,-1,--,--,T2222,{'S1706'}
T2222,13n2787,-6,-1,--,--,T2221,"{'S1709', 'S1704'}"
T2223,13n2787,-6,-1,--,--,T2220,"{'S1707', 'S1705'}"
T2224,13n2787,-6,-3,--,--,?,{'S1704'}
T2225,13n2787,-6,-3,--,--,?,{'S1705'}
T2226,13n2787,-6,1,--,--,T2228,"{'S1706', 'S1711'}"
T2227,13n2787,-6,1,--,--,T2229,{'S1707'}
T2228,13n2787,-6,1,--,--,T2226,{'S1709'}
T2229,13n2787,-6,1,--,--,T2227,"{'S1710', 'S1708'}"
T2230,13n2787,-6,3,--,--,?,{'S1710'}
T2231,13n2787,-6,3,--,--,?,{'S1711'}
T2232,m13n2787,-8,-1,--,--,T2233,"{'S1717', 'S1713', 'S1714'}"
T2233,m13n2787,-8,-1,--,--,T2232,"{'S1715', 'S1716', 'S1712'}"
T2234,m13n2787,-8,-3,--,--,T2236,{'S1713'}
T2235,m13n2787,-8,-3,--,--,T2237,{'S1712'}
T2236,m13n2787,-8,-3,--,--,T2234,{'S1715'}
T2237,m13n2787,-8,-3,--,--,T2235,{'S1714'}
T2238,m13n2787,-8,1,--,--,T2239,"{'S1718', 'S1720', 'S1717'}"
T2239,m13n2787,-8,1,--,--,T2238,"{'S1716', 'S1721', 'S1719'}"
T2240,m13n2787,-8,3,--,--,T2243,{'S1719'}
T2241,m13n2787,-8,3,--,--,T2242,{'S1718'}
T2242,m13n2787,-8,3,--,--,T2241,{'S1721'}
T2243,m13n2787,-8,3,--,--,T2240,{'S1720'}
T2244,13n2872,-11,-2,--,--,T2244,{'S1722'}
T2245,13n2872,-11,0,T2245,T2245,T2245,"{'S1723', 'S1722'}"
T2246,13n2872,-11,2,--,--,T2246,{'S1723'}
T2247,m13n2872,-3,-2,--,--,T2247,{'S1724'}
T2248,m13n2872,-3,0,T2248,T2248,T2248,"{'S1724', 'S1725'}"
T2249,m13n2872,-3,2,--,--,T2249,{'S1725'}
T2250,13n3414,-5,-2,--,--,T2251,{'S1727'}
T2251,13n3414,-5,-2,--,--,T2250,{'S1726'}
T2252,13n3414,-5,0,?,?,T2253,"{'S1729', 'S1726'}"
T2253,13n3414,-5,0,?,?,T2252,"{'S1727', 'S1728'}"
T2254,13n3414,-5,2,--,--,T2255,{'S1729'}
T2255,13n3414,-5,2,--,--,T2254,{'S1728'}
T2256,m13n3414,-9,-2,--,--,T2257,{'S1730'}
T2257,m13n3414,-9,-2,--,--,T2256,{'S1731'}
T2258,m13n3414,-9,0,?,?,T2259,"{'S1731', 'S1732'}"
T2259,m13n3414,-9,0,?,?,T2258,"{'S1733', 'S1730'}"
T2260,m13n3414,-9,2,--,--,T2261,{'S1733'}
T2261,m13n3414,-9,2,--,--,T2260,{'S1732'}
T2262,13n3582,-10,-1,--,--,T2262,"{'S1739', 'S1737', 'S1738'}"
T2263,13n3582,-10,-3,--,--,T2264,{'S1737'}
T2264,13n3582,-10,-3,--,--,T2263,{'S1738'}
T2265,13n3582,-10,1,--,--,T2265,"{'S1740', 'S1741', 'S1739'}"
T2266,13n3582,-10,3,--,--,T2267,{'S1741'}
T2267,13n3582,-10,3,--,--,T2266,{'S1740'}
T2268,m13n3582,-4,-1,--,--,T2268,"{'S1735', 'S1734'}"
T2269,m13n3582,-4,-3,--,--,T2269,{'S1734'}
T2270,m13n3582,-4,1,--,--,T2270,"{'S1736', 'S1735'}"
T2271,m13n3582,-4,3,--,--,T2271,{'S1736'}
T2272,13n3589,-15,-2,--,--,T2272,{'S1742'}
T2273,13n3589,-15,0,T2273,T2273,T2273,"{'S1743', 'S1742'}"
T2274,13n3589,-15,2,--,--,T2274,{'S1743'}
T2275,m13n3589,1,-2,--,--,T2275,{'S1744'}
T2276,m13n3589,1,0,T2276,T2276,T2276,"{'S1744', 'S1745'}"
T2277,m13n3589,1,2,--,--,T2277,{'S1745'}
T2278,m13n3602,-1,-2,--,--,T2278,{'S1748'}
T2279,m13n3602,-1,0,T2279,T2279,T2279,"{'S1749', 'S1748'}"
T2280,m13n3602,-1,2,--,--,T2280,{'S1749'}
T2281,13n3602,-13,-2,--,--,T2281,{'S1746'}
T2282,13n3602,-13,0,T2282,T2282,T2282,"{'S1746', 'S1747'}"
T2283,13n3602,-13,2,--,--,T2283,{'S1747'}
T2284,13n3956,-10,-1,--,--,T2286,"{'S1757', 'S1761'}"
T2285,13n3956,-10,-1,--,--,T2287,{'S1760'}
T2286,13n3956,-10,-1,--,--,T2284,"{'S1756', 'S1759'}"
T2287,13n3956,-10,-1,--,--,T2285,{'S1758'}
T2288,13n3956,-10,-3,--,--,T2289,{'S1757'}
T2289,13n3956,-10,-3,--,--,T2288,{'S1756'}
T2290,13n3956,-10,1,--,--,T2293,{'S1761'}
T2291,13n3956,-10,1,--,--,T2292,"{'S1763', 'S1758'}"
T2292,13n3956,-10,1,--,--,T2291,"{'S1762', 'S1760'}"
T2293,13n3956,-10,1,--,--,T2290,{'S1759'}
T2294,13n3956,-10,3,--,--,T2295,{'S1762'}
T2295,13n3956,-10,3,--,--,T2294,{'S1763'}
T2296,m13n3956,-4,-1,--,--,T2297,"{'S1752', 'S1751'}"
T2297,m13n3956,-4,-1,--,--,T2296,"{'S1753', 'S1750'}"
T2298,m13n3956,-4,-3,--,--,T2299,{'S1751'}
T2299,m13n3956,-4,-3,--,--,T2298,{'S1750'}
T2300,m13n3956,-4,1,--,--,T2301,"{'S1754', 'S1753'}"
T2301,m13n3956,-4,1,--,--,T2300,"{'S1752', 'S1755'}"
T2302,m13n3956,-4,3,--,--,T2303,{'S1755'}
T2303,m13n3956,-4,3,--,--,T2302,{'S1754'}
T2304,m13n3960,-17,-2,--,--,T2304,"{'S1764', 'S1765'}"
T2305,m13n3960,-17,-4,--,--,T2305,{'S1765'}
T2306,m13n3960,-17,0,T2306,T2306,T2306,"{'S1764', 'S1766'}"
T2307,m13n3960,-17,2,--,--,T2307,"{'S1767', 'S1768', 'S1766'}"
T2308,m13n3960,-17,4,--,--,T2308,{'S1767'}
T2309,m13n3960,-17,4,--,--,T2309,{'S1768'}
T2310,13n3960,3,-2,--,--,T2310,{'S1769'}
T2311,13n3960,3,-2,--,--,T2311,{'S1770'}
T2312,13n3960,3,0,?,?,T2312,"{'S1770', 'S1772'}"
T2313,13n3960,3,0,?,?,T2313,"{'S1771', 'S1769'}"
T2314,13n3960,3,2,--,--,T2314,{'S1771'}
T2315,13n3960,3,2,--,--,T2315,{'S1772'}
T2316,m13n3979,-6,-1,--,--,T2316,"{'S1774', 'S1773'}"
T2317,m13n3979,-6,-3,--,--,T2317,{'S1773'}
T2318,m13n3979,-6,1,--,--,T2318,"{'S1775', 'S1774'}"
T2319,m13n3979,-6,3,--,--,T2319,{'S1775'}
T2320,13n3979,-8,-1,--,--,T2320,"{'S1777', 'S1776'}"
T2321,13n3979,-8,-3,--,--,T2321,{'S1776'}
T2322,13n3979,-8,1,--,--,T2322,"{'S1778', 'S1777'}"
T2323,13n3979,-8,3,--,--,T2323,{'S1778'}
T2324,13n4084,-15,-2,--,--,T2324,{'S1779'}
T2325,13n4084,-15,0,T2325,T2325,T2325,"{'S1779', 'S1780'}"
T2326,13n4084,-15,2,--,--,T2326,{'S1780'}
T2327,m13n4084,1,-2,--,--,T2327,{'S1781'}
T2328,m13n4084,1,0,T2328,T2328,T2328,"{'S1782', 'S1781'}"
T2329,m13n4084,1,2,--,--,T2329,{'S1782'}
T2330,13n4104,-5,-2,--,--,T2331,{'S1784'}
T2331,13n4104,-5,-2,--,--,T2330,{'S1783'}
T2332,13n4104,-5,0,?,?,T2333,"{'S1784', 'S1785'}"
T2333,13n4104,-5,0,?,?,T2332,"{'S1783', 'S1786'}"
T2334,13n4104,-5,2,--,--,T2335,{'S1785'}
T2335,13n4104,-5,2,--,--,T2334,{'S1786'}
T2336,m13n4104,-9,-2,--,--,T2337,{'S1788'}
T2337,m13n4104,-9,-2,--,--,T2336,{'S1787'}
T2338,m13n4104,-9,0,?,?,T2339,"{'S1787', 'S1789'}"
T2339,m13n4104,-9,0,?,?,T2338,"{'S1788', 'S1790'}"
T2340,m13n4104,-9,2,--,--,T2341,{'S1789'}
T2341,m13n4104,-9,2,--,--,T2340,{'S1790'}
T2342,m13n4508,-1,-2,--,--,T2343,{'S1796'}
T2343,m13n4508,-1,-2,--,--,T2342,{'S1795'}
T2344,m13n4508,-1,0,?,?,T2345,"{'S1798', 'S1795'}"
T2345,m13n4508,-1,0,?,?,T2344,"{'S1797', 'S1796'}"
T2346,m13n4508,-1,2,--,--,T2347,{'S1797'}
T2347,m13n4508,-1,2,--,--,T2346,{'S1798'}
T2348,13n4508,-13,-2,--,--,T2349,{'S1791'}
T2349,13n4508,-13,-2,--,--,T2348,{'S1792'}
T2350,13n4508,-13,0,?,?,T2351,"{'S1793', 'S1792'}"
T2351,13n4508,-13,0,?,?,T2350,"{'S1794', 'S1791'}"
T2352,13n4508,-13,2,--,--,T2353,{'S1793'}
T2353,13n4508,-13,2,--,--,T2352,{'S1794'}
T2354,m13n4587,7,-2,--,--,T2354,{'S1799'}
T2355,m13n4587,7,0,T2355,T2355,T2355,"{'S1800', 'S1799'}"
T2356,m13n4587,7,2,--,--,T2356,{'S1800'}
T2357,13n4634,-10,-1,--,--,T2357,"{'S1805', 'S1806'}"
T2358,13n4634,-10,-3,--,--,T2358,{'S1805'}
T2359,13n4634,-10,1,--,--,T2359,"{'S1806', 'S1807'}"
T2360,13n4634,-10,3,--,--,T2360,{'S1807'}
T2361,m13n4634,-4,-1,--,--,T2361,{'S1803'}
T2362,m13n4634,-4,-1,--,--,T2362,"{'S1802', 'S1801'}"
T2363,m13n4634,-4,-3,--,--,T2363,{'S1801'}
T2364,m13n4634,-4,1,--,--,T2364,{'S1802'}
T2365,m13n4634,-4,1,--,--,T2365,"{'S1804', 'S1803'}"
T2366,m13n4634,-4,3,--,--,T2366,{'S1804'}
T2367,m13n584,-14,-1,--,--,T2368,"{'S1810', 'S1808'}"
T2368,m13n584,-14,-1,--,--,T2367,"{'S1809', 'S1811'}"
T2369,m13n584,-14,-3,--,--,T2370,{'S1809'}
T2370,m13n584,-14,-3,--,--,T2369,{'S1808'}
T2371,m13n584,-14,1,--,--,T2372,"{'S1812', 'S1810'}"
T2372,m13n584,-14,1,--,--,T2371,"{'S1813', 'S1811'}"
T2373,m13n584,-14,3,--,--,T2374,{'S1813'}
T2374,m13n584,-14,3,--,--,T2373,{'S1812'}
T2375,13n584,0,-1,--,--,T2376,"{'S1815', 'S1817'}"
T2376,13n584,0,-1,--,--,T2375,"{'S1816', 'S1814'}"
T2377,13n584,0,-3,--,--,T2378,{'S1815'}
T2378,13n584,0,-3,--,--,T2377,{'S1814'}
T2379,13n584,0,1,--,--,T2380,"{'S1817', 'S1818'}"
T2380,13n584,0,1,--,--,T2379,"{'S1816', 'S1819'}"
T2381,13n584,0,3,--,--,?,{'S1819'}
T2382,13n584,0,3,--,--,?,{'S1818'}
T2383,13n586,-6,-1,--,--,T2383,"{'S1820', 'S1821'}"
T2384,13n586,-6,-3,--,--,T2384,{'S1820'}
T2385,13n586,-6,1,--,--,T2385,"{'S1822', 'S1821'}"
T2386,13n586,-6,3,--,--,T2386,{'S1822'}
T2387,m13n586,-8,-1,--,--,T2387,"{'S1823', 'S1824'}"
T2388,m13n586,-8,-3,--,--,T2388,{'S1823'}
T2389,m13n586,-8,1,--,--,T2389,"{'S1825', 'S1824'}"
T2390,m13n586,-8,3,--,--,T2390,{'S1825'}
T2391,13n588,-17,-2,--,--,T2392,"{'S1826', 'S1830', 'S1831'}"
T2392,13n588,-17,-2,--,--,T2391,"{'S1827', 'S1829', 'S1828'}"
T2393,13n588,-17,-4,--,--,T2395,{'S1829'}
T2394,13n588,-17,-4,--,--,T2396,{'S1828'}
T2395,13n588,-17,-4,--,--,T2393,{'S1831'}
T2396,13n588,-17,-4,--,--,T2394,{'S1830'}
T2397,13n588,-17,0,?,?,T2398,"{'S1827', 'S1833'}"
T2398,13n588,-17,0,?,?,T2397,"{'S1832', 'S1826'}"
T2399,13n588,-17,2,--,--,T2400,"{'S1835', 'S1834', 'S1833'}"
T2400,13n588,-17,2,--,--,T2399,"{'S1837', 'S1832', 'S1836'}"
T2401,13n588,-17,4,--,--,T2403,{'S1837'}
T2402,13n588,-17,4,--,--,T2404,{'S1835'}
T2403,13n588,-17,4,--,--,T2401,{'S1834'}
T2404,13n588,-17,4,--,--,T2402,{'S1836'}
T2405,m13n588,3,-2,--,--,T2406,{'S1838'}
T2406,m13n588,3,-2,--,--,T2405,{'S1839'}
T2407,m13n588,3,0,?,?,T2408,"{'S1839', 'S1840'}"
T2408,m13n588,3,0,?,?,T2407,"{'S1838', 'S1841'}"
T2409,m13n588,3,2,--,--,T2410,{'S1840'}
T2410,m13n588,3,2,--,--,T2409,{'S1841'}
T2411,14n14356,-21,-2,--,--,T2411,"{'S1842', 'S1843'}"
T2412,14n14356,-21,-4,--,--,T2412,{'S1843'}
T2413,14n14356,-21,0,T2413,T2413,T2413,"{'S1844', 'S1842'}"
T2415,14n14356,-21,2,--,--,T2415,"{'S1844', 'S1845'}"
T2416,14n14356,-21,4,--,--,T2416,{'S1845'}
T2417,m14n14356,7,-2,--,--,T2417,{'S1846'}
T2418,m14n14356,7,-2,--,--,T2418,{'S1847'}
T2419,m14n14356,7,0,?,?,T2419,"{'S1847', 'S1848'}"
T2420,m14n14356,7,0,?,?,T2420,"{'S1849', 'S1846'}"
T2421,m14n14356,7,2,--,--,T2421,{'S1849'}
T2422,m14n14356,7,2,--,--,T2422,{'S1848'}
T2423,14n14798,-7,-2,--,--,T2424,{'S1850'}
T2424,14n14798,-7,-2,--,--,T2423,{'S1851'}
T2425,14n14798,-7,0,?,?,T2426,"{'S1850', 'S1853'}"
T2426,14n14798,-7,0,?,?,T2425,"{'S1852', 'S1851'}"
T2427,14n14798,-7,2,--,--,T2428,{'S1852'}
T2428,14n14798,-7,2,--,--,T2427,{'S1853'}
T2429,14n17954,-7,-2,--,--,T2429,{'S1854'}
T2430,14n17954,-7,0,T2430,T2430,T2430,"{'S1855', 'S1854'}"
T2431,14n17954,-7,2,--,--,T2431,{'S1855'}
T2432,m14n21069,-1,-2,--,--,T2432,{'S1858'}
T2433,m14n21069,-1,0,T2433,T2433,T2433,"{'S1859', 'S1858'}"
T2434,m14n21069,-1,2,--,--,T2434,{'S1859'}
T2435,14n21069,-13,-2,--,--,T2435,{'S1856'}
T2436,14n21069,-13,0,T2436,T2436,T2436,"{'S1856', 'S1857'}"
T2437,14n21069,-13,2,--,--,T2437,{'S1857'}
T2438,m14n21152,-1,-2,--,--,T2439,{'S1864'}
T2439,m14n21152,-1,-2,--,--,T2438,{'S1865'}
T2440,m14n21152,-1,0,?,?,T2441,"{'S1866', 'S1865'}"
T2441,m14n21152,-1,0,?,?,T2440,"{'S1864', 'S1867'}"
T2442,m14n21152,-1,2,--,--,T2443,{'S1867'}
T2443,m14n21152,-1,2,--,--,T2442,{'S1866'}
T2444,14n21152,-13,-2,--,--,T2445,{'S1860'}
T2445,14n21152,-13,-2,--,--,T2444,{'S1861'}
T2446,14n21152,-13,0,?,?,T2447,"{'S1863', 'S1860'}"
T2447,14n21152,-13,0,?,?,T2446,"{'S1862', 'S1861'}"
T2448,14n21152,-13,2,--,--,T2449,{'S1863'}
T2449,14n21152,-13,2,--,--,T2448,{'S1862'}
T2450,m14n21419,-1,-2,--,--,T2451,{'S1872'}
T2451,m14n21419,-1,-2,--,--,T2450,{'S1873'}
T2452,m14n21419,-1,0,?,?,T2453,"{'S1873', 'S1874'}"
T2453,m14n21419,-1,0,?,?,T2452,"{'S1872', 'S1875'}"
T2454,m14n21419,-1,2,--,--,T2455,{'S1875'}
T2455,m14n21419,-1,2,--,--,T2454,{'S1874'}
T2456,14n21419,-13,-2,--,--,T2457,{'S1869'}
T2457,14n21419,-13,-2,--,--,T2456,{'S1868'}
T2458,14n21419,-13,0,?,?,T2459,"{'S1871', 'S1868'}"
T2459,14n21419,-13,0,?,?,T2458,"{'S1870', 'S1869'}"
T2460,14n21419,-13,2,--,--,T2461,{'S1871'}
T2461,14n21419,-13,2,--,--,T2460,{'S1870'}
T2462,14n21472,-6,-1,--,--,T2462,"{'S1876', 'S1878'}"
T2463,14n21472,-6,-1,--,--,T2463,{'S1877'}
T2464,14n21472,-6,-3,--,--,T2464,{'S1876'}
T2465,14n21472,-6,1,--,--,T2465,{'S1878'}
T2466,14n21472,-6,1,--,--,T2466,"{'S1877', 'S1879'}"
T2467,14n21472,-6,3,--,--,T2467,{'S1879'}
T2468,m14n21472,-8,-1,--,--,T2468,"{'S1880', 'S1882'}"
T2469,m14n21472,-8,-1,--,--,T2469,{'S1881'}
T2470,m14n21472,-8,-3,--,--,T2470,{'S1880'}
T2471,m14n21472,-8,1,--,--,T2471,"{'S1883', 'S1881'}"
T2472,m14n21472,-8,1,--,--,T2472,{'S1882'}
T2473,m14n21472,-8,3,--,--,T2473,{'S1883'}
T2474,14n21881,-23,-2,--,--,T2474,"{'S1885', 'S1884'}"
T2475,14n21881,-23,-4,--,--,T2475,"{'S1885', 'S1886'}"
T2476,14n21881,-23,-6,--,--,T2476,{'S1886'}
T2477,14n21881,-23,0,T2477,T2477,T2477,"{'S1887', 'S1884'}"
T2478,14n21881,-23,2,--,--,T2478,"{'S1888', 'S1887'}"
T2479,14n21881,-23,4,--,--,T2479,"{'S1888', 'S1889'}"
T2480,14n21881,-23,6,--,--,T2480,{'S1889'}
T2481,m14n21881,9,-2,--,--,T2481,{'S1891'}
T2482,m14n21881,9,-2,--,--,T2482,{'S1890'}
T2483,m14n21881,9,0,?,?,T2483,"{'S1892', 'S1890'}"
T2484,m14n21881,9,0,?,?,T2484,"{'S1893', 'S1891'}"
T2485,m14n21881,9,2,--,--,T2485,{'S1893'}
T2486,m14n21881,9,2,--,--,T2486,{'S1892'}
T2487,14n22172,-10,-1,--,--,T2487,"{'S1898', 'S1897'}"
T2488,14n22172,-10,-1,--,--,T2488,{'S1899'}
T2489,14n22172,-10,-3,--,--,T2489,{'S1897'}
T2490,14n22172,-10,1,--,--,T2490,{'S1898'}
T2491,14n22172,-10,1,--,--,T2491,"{'S1899', 'S1900'}"
T2492,14n22172,-10,3,--,--,T2492,{'S1900'}
T2493,m14n22172,-4,-1,--,--,T2493,"{'S1894', 'S1895'}"
T2494,m14n22172,-4,-3,--,--,T2494,{'S1894'}
T2495,m14n22172,-4,1,--,--,T2495,"{'S1896', 'S1895'}"
T2496,m14n22172,-4,3,--,--,T2496,{'S1896'}
T2497,14n3155,-7,-2,--,--,T2498,{'S1902'}
T2498,14n3155,-7,-2,--,--,T2497,{'S1901'}
T2499,14n3155,-7,0,?,?,T2500,"{'S1902', 'S1903'}"
T2500,14n3155,-7,0,?,?,T2499,"{'S1901', 'S1904'}"
T2501,14n3155,-7,2,--,--,T2502,{'S1904'}
T2502,14n3155,-7,2,--,--,T2501,{'S1903'}
T2503,14n5294,-11,-2,--,--,T2503,{'S1905'}
T2504,14n5294,-11,0,T2504,T2504,T2504,"{'S1906', 'S1905'}"
T2505,14n5294,-11,2,--,--,T2505,{'S1906'}
T2506,m14n5294,-3,-2,--,--,T2506,{'S1907'}
T2507,m14n5294,-3,0,T2507,T2507,T2507,"{'S1908', 'S1907'}"
T2508,m14n5294,-3,2,--,--,T2508,{'S1908'}
T2509,14n8212,-7,-2,--,--,T2510,{'S1910'}
T2510,14n8212,-7,-2,--,--,T2509,{'S1909'}
T2511,14n8212,-7,0,?,?,T2512,"{'S1910', 'S1912'}"
T2512,14n8212,-7,0,?,?,T2511,"{'S1909', 'S1911'}"
T2513,14n8212,-7,2,--,--,T2514,{'S1911'}
T2514,14n8212,-7,2,--,--,T2513,{'S1912'}
T2515,14n8584,-7,-2,--,--,T2518,{'S1914'}
T2516,m14n8584,-7,-2,--,--,T2517,{'S1913'}
T2517,m14n8584,-7,-2,--,--,T2516,{'S1915'}
T2518,14n8584,-7,-2,--,--,T2515,{'S1916'}
T2519,m14n8584,-7,0,?,?,T2522,"{'S1917', 'S1913'}"
T2520,14n8584,-7,0,?,?,T2521,"{'S1919', 'S1914'}"
T2521,14n8584,-7,0,?,?,T2520,"{'S1916', 'S1920'}"
T2522,m14n8584,-7,0,?,?,T2519,"{'S1915', 'S1918'}"
T2523,m14n8584,-7,2,--,--,T2524,{'S1918'}
T2524,m14n8584,-7,2,--,--,T2523,{'S1917'}
T2525,14n8584,-7,2,--,--,T2526,{'S1920'}
T2526,14n8584,-7,2,--,--,T2525,{'S1919'}
T2527,14n8700,-7,-2,--,--,T2528,{'S1922'}
T2528,14n8700,-7,-2,--,--,T2527,{'S1921'}
T2529,14n8700,-7,0,?,?,T2530,"{'S1924', 'S1922'}"
T2530,14n8700,-7,0,?,?,T2529,"{'S1923', 'S1921'}"
T2531,14n8700,-7,2,--,--,T2532,{'S1924'}
T2532,14n8700,-7,2,--,--,T2531,{'S1923'}
T2533,14n9408,-11,-2,--,--,T2534,{'S1926'}
T2534,14n9408,-11,-2,--,--,T2533,{'S1925'}
T2535,14n9408,-11,0,?,?,T2536,"{'S1926', 'S1928'}"
T2536,14n9408,-11,0,?,?,T2535,"{'S1925', 'S1927'}"
T2537,14n9408,-11,2,--,--,T2538,{'S1928'}
T2538,14n9408,-11,2,--,--,T2537,{'S1927'}
T2539,m14n9408,-3,-2,--,--,T2540,{'S1929'}
T2540,m14n9408,-3,-2,--,--,T2539,{'S1930'}
T2541,m14n9408,-3,0,?,?,T2542,"{'S1930', 'S1932'}"
T2542,m14n9408,-3,0,?,?,T2541,"{'S1931', 'S1929'}"
T2543,m14n9408,-3,2,--,--,T2544,{'S1932'}
T2544,m14n9408,-3,2,--,--,T2543,{'S1931'}
T2545,14n9994,-11,-2,--,--,T2546,{'S1933'}
T2546,14n9994,-11,-2,--,--,T2545,{'S1934'}
T2547,14n9994,-11,0,?,?,T2548,"{'S1936', 'S1934'}"
T2548,14n9994,-11,0,?,?,T2547,"{'S1933', 'S1935'}"
T2549,14n9994,-11,2,--,--,T2550,{'S1936'}
T2550,14n9994,-11,2,--,--,T2549,{'S1935'}
T2551,m14n9994,-3,-2,--,--,T2552,{'S1937'}
T2552,m14n9994,-3,-2,--,--,T2551,{'S1938'}
T2553,m14n9994,-3,0,?,?,T2554,"{'S1940', 'S1937'}"
T2554,m14n9994,-3,0,?,?,T2553,"{'S1938', 'S1939'}"
T2555,m14n9994,-3,2,--,--,T2556,{'S1939'}
T2556,m14n9994,-3,2,--,--,T2555,{'S1940'}
T2557,16n246031,-5,-2,--,--,T2558,{'S1942'}
T2558,16n246031,-5,-2,--,--,T2557,{'S1941'}
T2559,16n246031,-5,0,?,?,T2560,"{'S1943', 'S1942'}"
T2560,16n246031,-5,0,?,?,T2559,"{'S1941', 'S1944'}"
T2561,16n246031,-5,2,--,--,T2562,{'S1944'}
T2562,16n246031,-5,2,--,--,T2561,{'S1943'}
T2563,m16n246031,-9,-2,--,--,T2564,{'S1946'}
T2564,m16n246031,-9,-2,--,--,T2563,{'S1945'}
T2565,m16n246031,-9,0,?,?,T2566,"{'S1947', 'S1945'}"
T2566,m16n246031,-9,0,?,?,T2565,"{'S1948', 'S1946'}"
T2567,m16n246031,-9,2,--,--,T2568,{'S1948'}
T2568,m16n246031,-9,2,--,--,T2567,{'S1947'}
T2569,m16n226759,-1,-2,--,--,T2570,{'S1954'}
T2570,m16n226759,-1,-2,--,--,T2569,{'S1953'}
T2571,m16n226759,-1,0,?,?,T2572,"{'S1955', 'S1953'}"
T2572,m16n226759,-1,0,?,?,T2571,"{'S1954', 'S1956'}"
T2573,m16n226759,-1,2,--,--,T2574,{'S1955'}
T2574,m16n226759,-1,2,--,--,T2573,{'S1956'}
T2575,16n226759,-13,-2,--,--,T2576,{'S1950'}
T2576,16n226759,-13,-2,--,--,T2575,{'S1949'}
T2577,16n226759,-13,0,?,?,T2578,"{'S1951', 'S1949'}"
T2578,16n226759,-13,0,?,?,T2577,"{'S1952', 'S1950'}"
T2579,16n226759,-13,2,--,--,T2580,{'S1951'}
T2580,16n226759,-13,2,--,--,T2579,{'S1952'}
T2581,m15n127271,-1,-2,--,--,T2581,{'S1959'}
T2582,m15n127271,-1,0,T2582,T2582,T2582,"{'S1959', 'S1960'}"
T2583,m15n127271,-1,2,--,--,T2583,{'S1960'}
T2584,15n127271,-13,-2,--,--,T2584,{'S1957'}
T2585,15n127271,-13,0,T2585,T2585,T2585,"{'S1958', 'S1957'}"
T2586,15n127271,-13,2,--,--,T2586,{'S1958'}
T2587,17?,-25,-2,--,--,T2587,"{'S1961', 'S1962'}"
T2588,17?,-25,-4,--,--,T2588,{'S1962'}
T2589,17?,-25,0,T2589,T2589,T2589,"{'S1961', 'S1963'}"
T2590,17?,-25,2,--,--,T2590,"{'S1964', 'S1963'}"
T2591,17?,-25,4,--,--,T2591,{'S1964'}
T2592,17?,11,-2,--,--,T2592,{'S1966'}
T2593,17?,11,-2,--,--,T2593,{'S1965'}
T2594,17?,11,0,?,?,T2594,"{'S1965', 'S1967'}"
T2595,17?,11,0,?,?,T2595,"{'S1968', 'S1966'}"
T2596,17?,11,2,--,--,T2596,{'S1968'}
T2597,17?,11,2,--,--,T2597,{'S1967'}
T2598,15n40211,-23,-2,--,--,T2598,"{'S1970', 'S1969'}"
